Tweet,Location,Date
b'@aproko_doctor On top Corona virus',Nigeria,2020-02-28 21:01:47
"b'Corona virus is on its way to Ghana and you are still a virgin, Wake up!\xf0\x9f\x98\xb0'",,2020-02-28 21:01:38
b'24 hrs later your president hasn\xe2\x80\x99t said a word on the corona virus outbreak',Lagos Nigeria,2020-02-28 21:01:28
"b""Somebody said they should release the picture and name of the man who brought Corona virus into the country.\n\nI'm just laughing because I don't even understand how some people think.""","Lagos, Nigeria.",2020-02-28 21:00:28
b'They stand a risk of getting Corona virus quicker. https://t.co/4LNW2UL6sf',"Port Harcourt, Nigeria",2020-02-28 20:59:37
"b'@mr_mubzyy Oga, it is general for evil diseases.\nU think Corona virus is like catarrh?\xf0\x9f\x98\x8f'",Nigeria,2020-02-28 20:59:08
b'Reading somewhere that Isreal has found vaccines for Corona Virus!!! \xf0\x9f\x91\x80',Lagos Nigeria,2020-02-28 20:59:08
"b""@channelstv All u here typing are Jobless he said the truth and u are just shouting won won like ambulance he said don't fall for fake news simple he's telling you don't listen to him because he's telling you lie oooooo wishe is no corona virus in Nigeria and u know the truth""","Lagos, Nigeria",2020-02-28 20:58:55
"b'Yoruba people do say ""Something must kill a man"". Ogbeni bi ti Corona a wa ni \xf0\x9f\xa4\x94. So, let follow the necessary precautions to stay away from the virus #COVID19Nigeria #CoronaVirusUpdates'",Nigeria,2020-02-28 20:58:06
b'I just saw that nose mask pack now costs as much as 15k - 20k Naira just because of 1 victim of Corona virus imagine when there is another victim found (I hope not).. what will happen then ??? \n#CoronaVirusUpdates',"Kaduna, Nigeria",2020-02-28 20:58:02
b'Corona virus laughing at this right now \xf0\x9f\x98\x82 https://t.co/mnlscd2dnp',"Lagos, Nigeria",2020-02-28 20:57:57
b'This face can cause Corona virus https://t.co/1T3UtgZyBp',"Ekiti, Nigeria",2020-02-28 20:57:39
"b""You are asking if he's aware it has entered Nigeria. When we should be even asking if he knows what corona virus is https://t.co/eTjmmhuwSr""","Kaduna, Nigeria",2020-02-28 20:57:28
b'This corona virus \xf0\x9f\xa6\xa0 thing in Nigeria is stressing me out ffs. Idk if I should keep planning for my future or sit back and prepare to die. God \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f',Nigeria ,2020-02-28 20:57:19
b'@Deshysmalls Is he even aware there is Corona virus in Nigeria?',Abuja FCT,2020-02-28 20:56:57
"b'Tell why I am receiving query from my mum and sister about Corona virus in Lagos.\n"" Why did the white man not stay in his country?""\n""Tell THEM to send him back...""\nSomeone should give me sanwo- olu\'s number biko.\nI get message for am.'","Lagos, Nigeria",2020-02-28 20:56:44
b'Can corona virus help us by visiting only boko haram members camps in NorthEast  #COVID19Nigeria',Emirate plaza U/rimi kaduna ,2020-02-28 20:56:41
"b'How come our spiritual leader did not see this coming, this corona virus eh.'",abuja,2020-02-28 20:56:30
"b'2287 - The Superdelegate Threat, The Impact Of Corona Virus, &amp; South Carolina Update w/ Kate Willett, Brandon Sutton &amp; Dave Weigel https://t.co/GrKkpbx10H'",Streaming Live M-F 12 Noon EST,2020-02-28 20:56:20
b'Aunty should get hand sanitizer for love guests and atleast let them no we now have corona virus in Nigeria #UltimateLoveNG',"Lagos, Nigeria",2020-02-28 20:56:06
"b'@segalink see this Corona Virus Monitoring Link\nhttps://t.co/LVbbv53fhs\nGives you the name of the country, the number of casualties and the number of deaths.\n\nTo guide against rumours https://t.co/QgBj28JHXu'",Nigeria,2020-02-28 20:55:43
"b""I heard that Alchohol cures corona-virus..\xf0\x9f\x98\x8f\xf0\x9f\x98\x8f Me : guys let's get drunk it's legal #COVID19Nigeria""",,2020-02-28 20:55:31
b'Safe trip and keep us posted about your strategic advocacy meeting. We remain committed to defeat Corona Virus via WASH in HCF and WASH in general https://t.co/v7bJj0Ec9I',Nigeria,2020-02-28 20:55:26
b'@Pels_official1 According to the news Larfarge company only said he came to the company earlier before going to Lagos..... It was in Lagos they noticed he has corona virus',"Lagos, Nigeria",2020-02-28 20:55:25
"b'Coronavirus vs Ebola.\n\nOut of 84,170 infections by corona virus, only 2,780 people died while Ebola had 28,616 infections and deaths of 11,310 reported.\n\nCoronavirus is not so deadly compared to Ebola and number of recovery recorded is very high so far compared to Ebola.'","Ibadan, Nigeria",2020-02-28 20:55:22
"b'@folastag Even breathing is hard, everywhere is hot.\nThere\xe2\x80\x99s corona virus too'",Ilu oyinbo🤧,2020-02-28 20:55:18
b'This guy never hear of Corona virus ni sha https://t.co/LTujv3fc03',Nigeria,2020-02-28 20:55:13
b'@smadatim13 You just ended the discussion yourself. If you cant afford quarantine then close your airport simple. I won\xe2\x80\x99t sit in queue with you to baby sit a gotv that for over 5weeks now have been boasting of being ready for Corona Virus. Let me burst your bubbles...',"Ikeja, Nigeria",2020-02-28 20:55:11
b'No country has messed up #COVID19Nigeria as Nigerians did. Novel Corona virus should respect itself and just leave.',"Lagos, Nigeria",2020-02-28 20:55:04
"b'Dear president @MBuhari, since you came into power you said you come for change and the second one is next level.we are no longer asking for infrastructure,electricity or employment from your administration, be serious on corona virus we need to enjoy our poverty in good health'",Somewhere in Nigeria,2020-02-28 20:55:03
"b'Corona Virus: What We Need Is Unity, National Resolve, Says Atiku https://t.co/XpYYO0uODK via @THISAGE | Breaking News from Nigeria and Around the World'",Nigeria,2020-02-28 20:54:11
"b""Goodnight everyone Twitter is too crowded and I don't want Corona virus \n#COVID19Nigeria""",Nigeria,2020-02-28 20:54:07
"b""The number of people that'll die from false information will even shock the Corona Virus itself. Lmao\n\n#coronavirusnigeria""",Nigeria ,2020-02-28 20:54:01
b'If I can survive being broke\xe2\x98\xb9\xef\xb8\x8fWhat\xe2\x80\x99s Na corona virus Mtcheew!!!! #WizkidFc',Ojo lagos Nigeria,2020-02-28 20:54:00
b'@GhenhisKhan @Mazigburugburu1 Why won\xe2\x80\x99t corona virus drive in if this type of wickedness is allowed to continue',"Makurdi, Nigeria",2020-02-28 20:53:06
"b""I wanted to say God punish whoever brought corona virus to Nigeria but.....I don't think I need to do that anymore.""","Shagamu, Nigeria",2020-02-28 20:52:42
"b'@OfficialPDPNig @MBuhari @officialKolaO @UcheSecondus @AnthonyEhilebo @akaebube @IAOkowa @bukolasaraki @aondonaisaac @renoomokri @GovDiriDouye @AWTambuwal This PDP is worst than Corona Virus, I will hate you forever.'","Port Harcourt, Nigeria",2020-02-28 20:52:25
b'Coronavirus yen yen yen\nChop chop has started ooo. \n\nThey said they have disbursed over N690million for Corona virus. \n\n we take advantage of almost everything in this country\xf0\x9f\x98\xa9\n\n#COVID19Nigeria',"Lagos, Nigeria",2020-02-28 20:52:04
"b'I asked the Alagbo for my area if she get mixture for Corona Virus, na so she dey laugh...the thing serious...abeg go consult the gods!'",Lagos,2020-02-28 20:51:45
b'Nigeria confirm its 1st corona virus case ... God have mercy.',maiduguri,2020-02-28 20:51:13
"b'""Quarantined"" buh you\'re posting a picture of corona virus tested positive. \xf0\x9f\xa4\xa1\xf0\x9f\xa4\xa1\xf0\x9f\xa4\xa1 https://t.co/u5OU3KLLGs'","Abuja, Nigeria",2020-02-28 20:50:48
b'@onyeka18 The fear of Corona virus...',Lagos Nigeria,2020-02-28 20:50:39
"b'When someone said corona virus is caused corruption you guys were blaming him,is it not corrupt and lack of screening that allowed the Italian man enter the country.if you laugh I take you to guard room'",nigeria,2020-02-28 20:50:06
"b'Awon beard gangs, corona virus is here!!!\nGeng geng! \xf0\x9f\x98\x82'","Jos, Nigeria",2020-02-28 20:49:43
"b""They'll not listen, until when Mr Corona virus knock on their doors https://t.co/VzmMWqO9uF""",Ibadan,2020-02-28 20:49:41
"b""@toolzbabe @IamBaeB13 Don't you hear we are advice to avoid crowd because of corona virus.""",Abuja,2020-02-28 20:48:38
b'Everyone after hearing Corona Virus might stop Liverpool from winning the league: https://t.co/7sFdI3b7lR',"Abuja, Nigeria",2020-02-28 20:48:37
b'Odion Ighalo Scores And Now The Corona Virus Just Appeared In Nigeria...\nWey type of witchcraft be this Na...\n@EghanOsei \xf0\x9f\x98\xa9\xf0\x9f\x98\xa9\xf0\x9f\x98\xa9\xf0\x9f\x98\xa9\xf0\x9f\x98\xa9\xf0\x9f\x98\xa9',Ejura Ashanti,2020-02-28 20:48:19
b'@DuchessT_ Corona and Virus',Ibadan,2020-02-28 20:48:17
"b""First world war 3, now Corona virus. Even the universe don't want Liverpool to win this title https://t.co/Fm5jwsOVPh""","Abuja, Nigeria",2020-02-28 20:47:12
b'Someone cannot have cold again.. everyone will think it\xe2\x80\x99s corona virus  #COVID19Nigeria #coronavirusnigeria #Covid_19',"Lagos, Nigeria",2020-02-28 20:46:54
"b'Lagos bus conductors would be too agents in spreading the corona virus, guys becareful out there'","Lagos, Nigeria",2020-02-28 20:46:46
b'@brfootball mans guiding against corona virus \xf0\x9f\x98\x82\xf0\x9f\x98\x82',Lagos ,2020-02-28 20:46:46
"b'This my guy is not thinking of Corona virus, he is freaky hungry...\n\nImagine\xf0\x9f\x98\x92\xf0\x9f\x98\x92 https://t.co/nGOLcIfcWN'",Nigeria,2020-02-28 20:46:40
b'No more sharing blunts everybody should roll their own shit Biko ! \nThis Corona Virus thing sounds serious Abeg! \xf0\x9f\x92\xa8',"Enugu, Nigeria",2020-02-28 20:46:20
b'HIV= red pepe\nMalaria=magi\nEbolavirus=salt\nLas las Corona virus=onion \nSo all of them are  vegetable\xf0\x9f\xa5\x97',"Lagos, Nigeria",2020-02-28 20:45:51
b'@Dimmaumeh My sister was meant to take her daughter to Rome this weekend for her birthday but they\xe2\x80\x99ve had to cancel and there\xe2\x80\x99s no refund on tickets or hotel because BA is still flying there \xf0\x9f\x98\xa9 ... it will never be well with you Corona Virus!!',London & Lagos,2020-02-28 20:45:33
"b""@coronaa_viruss Someone's nine month renamed himself to corona virus""","Lagos, Nigeria",2020-02-28 20:45:10
b'@SlimOffy @DuchessT_ Yes! After all i saw today that plenty million was already budgeted for corona virus.',"Calabar, Nigeria",2020-02-28 20:45:09
"b""Corona virus won't kill faster. You know what Will kill faster?  Panic, rumors and false news. \n\nGo straight to the point,  don't do click bait on stories like this. Not fair https://t.co/pc5ydztWbQ""","Lagos, Nigeria",2020-02-28 20:45:03
b'First corona virus case comfirmed in my dear Naija. Da matsala!\xf0\x9f\x99\x8f May Allah protect us',"Kaduna, Nigeria",2020-02-28 20:44:39
b'@operoghene At least not Corona virus naa. \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',"Ikeja, Nigeria",2020-02-28 20:44:38
b'@sarkodie Make u no go catch Corona virus come giv we ooo',"Accra, Ghana",2020-02-28 20:44:14
b'@EmekaOkoloH2 Done\nWhat Are medical doctors doing against corona virus',"Lagos, Nigeria",2020-02-28 20:44:08
"b""This does nothing for them either. The association with the virus is too strong to simply ignore. \n\nWhat they should have done instead is consolidate market share and revenue with a new, filler brand in a slightly different quadrant while fighting to save Corona's reputation. https://t.co/7xttSjXhK5""","Lagos, Nigeria",2020-02-28 20:43:42
b'A friend of mine refused to allow me touch him just today in ibadan shouting Corona virus up and down \xf0\x9f\xa4\xb7\xf0\x9f\xa4\xb7\xf0\x9f\xa4\xb7\xf0\x9f\xa4\xb7 https://t.co/DmMhpQLE2g',"UCH, Ibadan",2020-02-28 20:42:55
"b""The US has 60 cases of Corona Virus. Nigeria has 1. Iran has 256 + their VP . Yet the wailers and PDP says Nigeria Govt is the most useless and careless in handling the outbreak. So shameless. They're making political capital from this.""","Abuja, Nigeria",2020-02-28 20:42:55
b'@Deshysmalls The same Corona virus that is caused by corruption... Please please our president has integrity',"Abuja, Nigeria",2020-02-28 20:42:46
b'@CloseupGhana They say people should wear mask and avoid Corona virus and you are there saying we should get closeup?',Accra Ghana,2020-02-28 20:42:37
"b'Out of billion people on Earth, I only choose you. I can kill rat for you and be infected with corona virus #COVID19Nigeria Just for you. #HelloDearCrush'",katsina Nigeria,2020-02-28 20:42:27
"b'I had the best laugh today. The kids saw me trying to pick up a file folder and screamed: ""Don\'t touch it!""\nI paused and asked for a reason.\nThey pulled me far away from the shelf, satisfied with the distance and said: ""It was made in China. It has Corona virus.""'",Nigeria,2020-02-28 20:42:16
b'@SlimOffy @DuchessT_ To a point that Magu insisted that Corona virus is caused by corruption. Can you imagine?',"Calabar, Nigeria",2020-02-28 20:41:54
b'The heat don kill the corona virus I\xe2\x80\x99m sure',"Abuja, Nigeria",2020-02-28 20:41:52
"b'Corona virus or not, we need to be hygienic in all we do. Humans are naturally alarmist.\nMany more diseases are claiming more lives daily than Corona Virus but yet we are quiet about it cos we don\xe2\x80\x99t seem at risk, and it do not catch our fancy or suites our Naratives.'","Lagos, Nigeria.",2020-02-28 20:41:41
b'Isreal confirms a case of Corona Virus via a man who returned from Italy. \n\n https://t.co/MdIVAPJeKM',Nigeria,2020-02-28 20:41:17
b'@Eltnist @African_psycho @Chispain_ You can\xe2\x80\x99t trust a criminal. Very soon they will set up corona virus committee',Nigeria,2020-02-28 20:41:03
b'@dr_omon @JideSocialMedia All the billions nigeria has been loosing via corruption. Thank God corona virus cannot be bribed',Nigeria,2020-02-28 20:40:52
b'Corona virus now in Nigeria.\nHow do we manage it?\nIt has been said that Alcohol kills it.\nCan we try that?',"Bayelsa, Nigeria",2020-02-28 20:40:23
"b'I just heard one hot gist abt this Italian Guy that brought Corona Virus &amp; I wanted to tweet it...\n\nOn 2nd thoughts, this is twitter - they will drag me, some will say I am chasing clout. I also thought abt my mother &amp; the home training she gave me.\n\nLet me just mind my business.'",Ikeja Lagos Nigeria,2020-02-28 20:38:53
b'My brother you\xe2\x80\x99re safe from corona virus \xf0\x9f\xa6\xa0 https://t.co/38hdfaVXA1',Republique du niger,2020-02-28 20:38:46
b'Corona virus entered the wrong country Nigeria. You wee die here...ask your late brother Ebola \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n#coronavirusnigeria',Ibadan(nigeria),2020-02-28 20:38:03
b'FATALITY RATE:\n\nCorona Virus (#Covid_19) =2%\n\n#Ebola Virus = 50%+\n\n#Lassafever Virus =1%\n\nSource: WHO',Lagos,2020-02-28 20:37:59
b'This memes about corona virus aint funny etall ! We should be infomative not trying to be funny\n#coronavirus',lagos,2020-02-28 20:37:51
"b'If anybody go bring corona virus enter this country, na all those pre-order girls \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n#coronavirusnigeria'",Ibadan(nigeria),2020-02-28 20:37:44
b'@Ifeoma_Stevens Ordinary Corona Virus and u are crying.. I pity ur neighbors',"Enugu, Nigeria",2020-02-28 20:37:37
b'\xf0\x9f\x91\xa8\xe2\x80\x8d\xf0\x9f\x92\xbb\xf0\x9f\x91\xa8\xe2\x80\x8d\xf0\x9f\x92\xbb\xf0\x9f\x91\xa8\xe2\x80\x8d\xf0\x9f\x92\xbbstay protected as witness corona virus in Nigerian may God keep me and you save in Jesus name Amen. #coronavirusnigeria #savenigeria #WorldHealthOrganization #Africa #Nigeria #MedicareForAll',Nigeria,2020-02-28 20:37:18
"b'I am waiting to hear  that man from  those mounted audible speakers to say ""Dr. Iguedo Goko cleanser dey cure Corona Virus"" \n\nI will personally break those speakers.\n\n#coronavirusnigeria'",Nigeria,2020-02-28 20:37:12
"b'Naija Live TV - Nawa o! Na de only way u fit report about the Corona Virus be that?\nWell, when you see that driver again, help tell am make im com so we go pay am at least part payment of the #100M.'",Port Harcourt,2020-02-28 20:36:05
"b'@maxvayshia Max, thank you.\n\nPlease, can you explain why it is being peddled that beards should be removed?\n\nWhat is the connection between the beards and Corona virus?\n\nThanks again, Doc.'",Abuja,2020-02-28 20:36:04
b'They said chloroquine is the cure to corona virus na',"Warri, Nigeria",2020-02-28 20:35:33
"b'Watch how CHINA is fighting the CORONA VIRUS! \n\nThey are FUMIGATING STREETS and NEIGHBOURHOODS using DRONES and TRUCKS! \n\nMay this VIRUS be CONQUERED GLOBALLY IN JESUS MIGHTY NAME, AMEN!\xe2\x80\xa6 https://t.co/xh5Nvs96bI'",Abuja,2020-02-28 20:35:06
b'The corona virus cure lol https://t.co/5cyXNuE13l',South Central,2020-02-28 20:35:04
"b'Corona virus entered Nigeria. We all turn to pastors and Alfa,s on social media\n\nAm just seeing prayer point up and down'","Lagos, Nigeria",2020-02-28 20:34:52
"b'If America congress can express reservations about preparation to contain Corona Virus, then we are doomed in Nigeria. Who will bell our cat.'","Lagos, Nigeria",2020-02-28 20:34:52
b'@lekan_ogunleye @EstaOmopariola1 @followlasg @jidesanwoolu No cure has been discovered anywhere for Corona Virus.....',Lagos,2020-02-28 20:34:07
"b""@Tekkena_og @Teghte LMAO, was here saying  Awww, that's so sweet then I remembered the corona virus thing""","Lagos, Nigeria.",2020-02-28 20:33:51
